ufn,sample_type,sample_id,container_id,container_cell,sample_location,comments_sample,sample_status,storage_medium,qc_flag,flag_reason,qc_log,ufn_sort
U1990,fin clip,JS01575,JW49,NA,JW49-NA,NA,results received,Whatman Sheet,N,NA,NA,1990
U1991,fin clip,DS00583,DW17,NA,DW17-NA,NA,results received,Whatman Sheet,N,NA,NA,1991
U1992,fin clip,DS00579,DW17,NA,DW17-NA,NA,results received,Whatman Sheet,N,NA,NA,1992
U1993,fin clip,DS00573,DW17,NA,DW17-NA,NA,results received,Whatman Sheet,N,NA,NA,1993
U1994,fin clip,DS00596,DW17,NA,DW17-NA,NA,results received,Whatman Sheet,N,NA,NA,1994
U1995,fin clip,DS00338,DW12,NA,DW12-NA,NA,results received,Whatman Sheet,N,NA,NA,1995
U1996,fin clip,DS00331,DW12,NA,DW12-NA,NA,results received,Whatman Sheet,N,NA,NA,1996
U1997,fin clip,DS00335,DW12,NA,DW12-NA,NA,results received,Whatman Sheet,N,NA,NA,1997
U1998,fin clip,DS00334,DW12,NA,DW12-NA,NA,results received,Whatman Sheet,N,NA,NA,1998
U1999,fin clip,DS00333,DW12,NA,DW12-NA,NA,results received,Whatman Sheet,N,NA,NA,1999
U2000,fin clip,DS00332,DW12,NA,DW12-NA,NA,results received,Whatman Sheet,N,NA,NA,2000
U2001,fin clip,DS00345,DW12,NA,DW12-NA,NA,results received,Whatman Sheet,N,NA,NA,2001
U2002,fin clip,DS00344,DW12,NA,DW12-NA,NA,results received,Whatman Sheet,N,NA,NA,2002
U2003,fin clip,DS00339,DW12,NA,DW12-NA,NA,results received,Whatman Sheet,N,NA,NA,2003
U2004,fin clip,DS00144,DW5,NA,DW5-NA,NA,results received,Whatman Sheet,N,NA,NA,2004
U2005,fin clip,DS00149,DW5,NA,DW5-NA,NA,results received,Whatman Sheet,N,NA,NA,2005
U2006,fin clip,DS00138,DW5,NA,DW5-NA,NA,results received,Whatman Sheet,N,NA,NA,2006
U2007,fin clip,DS00140,DW5,NA,DW5-NA,NA,results received,Whatman Sheet,N,NA,NA,2007
U2008,fin clip,DS00139,DW5,NA,DW5-NA,NA,results received,Whatman Sheet,N,NA,NA,2008
U2009,fin clip,DS00142,DW5,NA,DW5-NA,NA,results received,Whatman Sheet,N,NA,NA,2009
U2010,fin clip,JS00210,JW7,NA,JW7-NA,NA,collected,Whatman Sheet,N,NA,NA,2010
U2011,fin clip,DS00451,DW18,NA,DW18-NA,NA,results received,Whatman Sheet,N,NA,NA,2011
U2012,fin clip,DS00456,DW18,NA,DW18-NA,NA,results received,Whatman Sheet,N,NA,NA,2012
U2013,fin clip,DS00454,DW18,NA,DW18-NA,NA,results received,Whatman Sheet,N,NA,NA,2013
U2014,fin clip,DS00458,DW18,NA,DW18-NA,NA,results received,Whatman Sheet,N,NA,NA,2014
U2015,fin clip,DS00462,DW18,NA,DW18-NA,NA,results received,Whatman Sheet,N,NA,NA,2015
U2016,fin clip,DS00463,DW18,NA,DW18-NA,NA,results received,Whatman Sheet,N,NA,NA,2016
U2021,fin clip,DS00455,DW18,NA,DW18-NA,NA,results received,Whatman Sheet,N,NA,NA,2021
U2022,fin clip,DS00465,DW18,NA,DW18-NA,NA,results received,Whatman Sheet,N,NA,NA,2022
U2024,fin clip,DS01292,DW44,NA,DW44-NA,NA,results received,Whatman Sheet,N,NA,NA,2024
U2025,fin clip,JS01119,JW34,NA,JW34-NA,NA,results received,Whatman Sheet,N,NA,NA,2025
U2026,fin clip,JS01524,JW47,NA,JW47-NA,NA,results received,Whatman Sheet,N,NA,NA,2026
U2027,fin clip,JS01527,JW47,NA,JW47-NA,NA,results received,Whatman Sheet,N,NA,NA,2027
U2028,fin clip,JS01528,JW47,NA,JW47-NA,NA,results received,Whatman Sheet,N,NA,NA,2028
U2029,fin clip,JS01293,JW40,NA,JW40-NA,NA,results received,Whatman Sheet,N,NA,NA,2029
U2030,fin clip,DS00869,DW29,NA,DW29-NA,NA,results received,Whatman Sheet,N,NA,NA,2030
U2033,fin clip,JS00694,JW20,NA,JW20-NA,NA,results received,Whatman Sheet,N,NA,NA,2033
U2034,fin clip,JS00695,JW20,NA,JW20-NA,NA,results received,Whatman Sheet,N,NA,NA,2034
U2035,fin clip,JS00696,JW20,NA,JW20-NA,NA,results received,Whatman Sheet,N,NA,NA,2035
U2036,fin clip,JS00693,JW20,NA,JW20-NA,NA,results received,Whatman Sheet,N,NA,NA,2036
U2037,fin clip,JS00697,JW20,NA,JW20-NA,NA,results received,Whatman Sheet,N,NA,NA,2037
U2038,fin clip,JS00692,JW20,NA,JW20-NA,NA,results received,Whatman Sheet,N,NA,NA,2038
U2039,fin clip,JS00699,JW20,NA,JW20-NA,NA,results received,Whatman Sheet,N,NA,NA,2039
U2041,fin clip,DS00861,DW29,NA,DW29-NA,NA,results received,Whatman Sheet,N,NA,NA,2041
U2042,fin clip,DS00863,DW29,NA,DW29-NA,NA,results received,Whatman Sheet,N,NA,NA,2042
U2043,fin clip,DS00870,DW29,NA,DW29-NA,NA,results received,Whatman Sheet,N,NA,NA,2043
U2044,fin clip,DS00933,DW34,NA,DW34-NA,NA,results received,Whatman Sheet,N,NA,NA,2044
U2045,fin clip,DS00935,DW34,NA,DW34-NA,NA,results received,Whatman Sheet,N,NA,NA,2045
U2046,fin clip,DS00936,DW34,NA,DW34-NA,NA,results received,Whatman Sheet,N,NA,NA,2046
U2047,fin clip,DS00940,DW34,NA,DW34-NA,NA,results received,Whatman Sheet,N,NA,NA,2047
U2048,fin clip,DS00934,DW34,NA,DW34-NA,NA,results received,Whatman Sheet,N,NA,NA,2048
U2049,fin clip,DS00931,DW34,NA,DW34-NA,NA,results received,Whatman Sheet,N,NA,NA,2049
U2051,fin clip,JS00946,JW28,NA,JW28-NA,NA,collected,Whatman Sheet,N,NA,NA,2051
U2052,fin clip,JS01117,JW34,NA,JW34-NA,NA,results received,Whatman Sheet,N,NA,NA,2052
U2053,fin clip,JS01115,JW34,NA,JW34-NA,NA,results received,Whatman Sheet,N,NA,NA,2053
U2054,fin clip,JS01114,JW34,NA,JW34-NA,NA,results received,Whatman Sheet,N,NA,NA,2054
U2055,fin clip,JS01120,JW34,NA,JW34-NA,NA,results received,Whatman Sheet,N,NA,NA,2055
U2056,fin clip,JS01118,JW34,NA,JW34-NA,NA,results received,Whatman Sheet,N,NA,NA,2056
U2057,fin clip,JS01116,JW34,NA,JW34-NA,NA,results received,Whatman Sheet,N,NA,NA,2057
U2058,fin clip,JS01111,JW34,NA,JW34-NA,NA,results received,Whatman Sheet,N,NA,NA,2058
U2059,fin clip,JS01112,JW34,NA,JW34-NA,NA,results received,Whatman Sheet,N,NA,NA,2059
U2060,fin clip,JS01113,JW34,NA,JW34-NA,NA,results received,Whatman Sheet,N,NA,NA,2060
U2061,fin clip,JS01450,JW45,NA,JW45-NA,NA,collected,Whatman Sheet,N,NA,NA,2061
U2062,fin clip,JS01449,JW45,NA,JW45-NA,NA,collected,Whatman Sheet,N,NA,NA,2062
U2063,fin clip,JS01446,JW45,NA,JW45-NA,NA,collected,Whatman Sheet,N,NA,NA,2063
U2064,fin clip,JS01444,JW45,NA,JW45-NA,NA,collected,Whatman Sheet,N,NA,NA,2064
U2065,fin clip,JS01442,JW45,NA,JW45-NA,NA,collected,Whatman Sheet,N,NA,NA,2065
U2066,fin clip,JS01441,JW45,NA,JW45-NA,NA,collected,Whatman Sheet,N,NA,NA,2066
U2067,fin clip,JS01443,JW45,NA,JW45-NA,NA,collected,Whatman Sheet,N,NA,NA,2067
U2068,fin clip,JS01448,JW45,NA,JW45-NA,NA,collected,Whatman Sheet,N,NA,NA,2068
U2069,fin clip,JS01447,JW45,NA,JW45-NA,NA,collected,Whatman Sheet,N,NA,NA,2069
U2070,fin clip,JS01445,JW45,NA,JW45-NA,NA,collected,Whatman Sheet,N,NA,NA,2070
U2071,fin clip,JS01572,JW49,NA,JW49-NA,NA,results received,Whatman Sheet,N,NA,NA,2071
U2072,fin clip,JS01576,JW49,NA,JW49-NA,NA,results received,Whatman Sheet,N,NA,NA,2072
U2073,fin clip,JS00691,JW20,NA,JW20-NA,NA,results received,Whatman Sheet,N,NA,NA,2073
U2074,fin clip,JS00700,JW20,NA,JW20-NA,NA,results received,Whatman Sheet,N,NA,NA,2074
U2075,fin clip,JS00698,JW20,NA,JW20-NA,NA,results received,Whatman Sheet,N,NA,NA,2075
U2076,fin clip,DS01121,DW41,NA,DW41-NA,NA,results received,Whatman Sheet,N,NA,NA,2076
U2077,fin clip,DS01118,DW41,NA,DW41-NA,NA,results received,Whatman Sheet,N,NA,NA,2077
U2078,fin clip,DS01127,DW41,NA,DW41-NA,NA,results received,Whatman Sheet,N,NA,NA,2078
U2079,fin clip,DS01123,DW41,NA,DW41-NA,NA,results received,Whatman Sheet,N,NA,NA,2079
U2080,fin clip,DS01122,DW41,NA,DW41-NA,NA,results received,Whatman Sheet,N,NA,NA,2080
U2081,fin clip,DS01126,DW41,NA,DW41-NA,NA,results received,Whatman Sheet,N,NA,NA,2081
U2082,fin clip,DS01125,DW41,NA,DW41-NA,NA,results received,Whatman Sheet,N,NA,NA,2082
U2083,fin clip,DS01130,DW41,NA,DW41-NA,NA,results received,Whatman Sheet,N,NA,NA,2083
U2084,fin clip,DS01124,DW41,NA,DW41-NA,NA,results received,Whatman Sheet,N,NA,NA,2084
U2085,fin clip,DS01129,DW41,NA,DW41-NA,NA,results received,Whatman Sheet,N,NA,NA,2085
U2086,fin clip,DS01294,DW44,NA,DW44-NA,NA,results received,Whatman Sheet,N,NA,NA,2086
U2087,fin clip,DS01297,DW44,NA,DW44-NA,NA,collected,Whatman Sheet,N,NA,NA,2087
U2088,fin clip,DS01295,DW44,NA,DW44-NA,NA,results received,Whatman Sheet,N,NA,NA,2088
U2089,fin clip,DS01293,DW44,NA,DW44-NA,NA,results received,Whatman Sheet,N,NA,NA,2089
U2090,fin clip,DS01291,DW44,NA,DW44-NA,NA,results received,Whatman Sheet,N,NA,NA,2090
U2091,fin clip,JS01300,JW40,NA,JW40-NA,NA,results received,Whatman Sheet,N,NA,NA,2091
U2092,fin clip,JS01297,JW40,NA,JW40-NA,NA,results received,Whatman Sheet,N,NA,NA,2092
U2093,fin clip,JS01296,JW40,NA,JW40-NA,NA,results received,Whatman Sheet,N,NA,NA,2093
U2094,fin clip,JS01295,JW40,NA,JW40-NA,NA,results received,Whatman Sheet,N,NA,NA,2094
U2095,fin clip,JS01298,JW40,NA,JW40-NA,NA,collected,Whatman Sheet,N,NA,NA,2095
U2096,fin clip,JS01294,JW40,NA,JW40-NA,NA,results received,Whatman Sheet,N,NA,NA,2096
U2097,fin clip,JS01299,JW40,NA,JW40-NA,NA,results received,Whatman Sheet,N,NA,NA,2097
U2098,fin clip,JS01291,JW40,NA,JW40-NA,NA,results received,Whatman Sheet,N,NA,NA,2098
U2099,fin clip,JS01292,JW40,NA,JW40-NA,NA,results received,Whatman Sheet,N,NA,NA,2099
U2100,fin clip,JS01362,JW42,NA,JW42-NA,NA,results received,Whatman Sheet,Y,duplicate SEMSP ID creates a duplicate Whatman ID,NA,2100
U2101,fin clip,JS01369,JW42,NA,JW42-NA,NA,results received,Whatman Sheet,N,NA,NA,2101
U2102,fin clip,JS01370,JW42,NA,JW42-NA,NA,collected,Whatman Sheet,N,NA,NA,2102
U2103,fin clip,JS01363,JW42,NA,JW42-NA,NA,results received,Whatman Sheet,N,NA,NA,2103
U2104,fin clip,JS01362,JW42,NA,JW42-NA,NA,collected,Whatman Sheet,Y,duplicate SEMSP ID creates a duplicate Whatman ID,NA,2104
U2105,fin clip,JS01365,JW42,NA,JW42-NA,NA,results received,Whatman Sheet,N,NA,NA,2105
U2106,fin clip,JS01368,JW42,NA,JW42-NA,NA,results received,Whatman Sheet,N,NA,NA,2106
U2107,fin clip,JS01366,JW42,NA,JW42-NA,NA,results received,Whatman Sheet,N,NA,NA,2107
U2108,fin clip,JS01367,JW42,NA,JW42-NA,NA,results received,Whatman Sheet,N,NA,NA,2108
U2109,fin clip,JS01361,JW42,NA,JW42-NA,NA,results received,Whatman Sheet,N,NA,NA,2109
U2110,fin clip,DS01402,DW47,NA,DW47-NA,NA,results received,Whatman Sheet,N,NA,NA,2110
U2111,fin clip,JS01523,JW47,NA,JW47-NA,NA,results received,Whatman Sheet,N,NA,NA,2111
U2112,fin clip,JS01522,JW47,NA,JW47-NA,NA,results received,Whatman Sheet,N,NA,NA,2112
U2113,fin clip,JS01526,JW47,NA,JW47-NA,NA,results received,Whatman Sheet,N,NA,NA,2113
U2114,fin clip,JS01521,JW47,NA,JW47-NA,NA,results received,Whatman Sheet,N,NA,NA,2114
U2115,fin clip,JS01525,JW47,NA,JW47-NA,NA,results received,Whatman Sheet,N,NA,NA,2115
U2116,fin clip,JS01600,JW50,NA,JW50-NA,NA,collected,Whatman Sheet,N,NA,NA,2116
U2117,fin clip,JS01599,JW50,NA,JW50-NA,NA,results received,Whatman Sheet,N,NA,NA,2117
U2118,fin clip,JS01592,JW50,NA,JW50-NA,NA,results received,Whatman Sheet,N,NA,NA,2118
U2119,fin clip,JS01591,JW50,NA,JW50-NA,NA,results received,Whatman Sheet,N,NA,NA,2119
U2120,fin clip,JS01597,JW50,NA,JW50-NA,NA,results received,Whatman Sheet,N,NA,NA,2120
U2131,fin clip,JS01596,JW50,NA,JW50-NA,NA,results received,Whatman Sheet,N,NA,NA,2131
U2132,fin clip,JS01595,JW50,NA,JW50-NA,NA,results received,Whatman Sheet,N,NA,NA,2132
U2133,fin clip,JS01593,JW50,NA,JW50-NA,NA,results received,Whatman Sheet,N,NA,NA,2133
U2134,fin clip,JS01594,JW50,NA,JW50-NA,NA,results received,Whatman Sheet,N,NA,NA,2134
U2135,fin clip,JS01598,JW50,NA,JW50-NA,NA,results received,Whatman Sheet,N,NA,NA,2135
U2136,fin clip,JS01265,JW39,NA,JW39-NA,NA,collected,Whatman Sheet,N,NA,NA,2136
U2137,fin clip,JS01262,JW39,NA,JW39-NA,NA,collected,Whatman Sheet,N,NA,NA,2137
U2138,fin clip,JS01267,JW39,NA,JW39-NA,NA,collected,Whatman Sheet,N,NA,NA,2138
U2139,fin clip,JS01269,JW39,NA,JW39-NA,NA,collected,Whatman Sheet,N,NA,NA,2139
U2140,fin clip,JS01261,JW39,NA,JW39-NA,NA,collected,Whatman Sheet,N,NA,NA,2140
U2141,fin clip,DS00867,DW29,NA,DW29-NA,NA,results received,Whatman Sheet,N,NA,NA,2141
U2142,fin clip,DS00862,DW29,NA,DW29-NA,NA,collected,Whatman Sheet,N,NA,NA,2142
U2143,fin clip,DS00868,DW29,NA,DW29-NA,NA,results received,Whatman Sheet,N,NA,NA,2143
U2144,fin clip,DS00866,DW29,NA,DW29-NA,NA,results received,Whatman Sheet,N,NA,NA,2144
U2145,fin clip,DS00864,DW29,NA,DW29-NA,NA,results received,Whatman Sheet,N,NA,NA,2145
U2146,fin clip,DS00865,DW29,NA,DW29-NA,NA,results received,Whatman Sheet,N,NA,NA,2146
U2147,fin clip,JS01506,JW47,NA,JW47-NA,NA,results received,Whatman Sheet,N,NA,NA,2147
U2148,fin clip,JS01520,JW47,NA,JW47-NA,NA,results received,Whatman Sheet,N,NA,NA,2148
U2149,fin clip,DS00932,DW34,NA,DW34-NA,NA,results received,Whatman Sheet,N,NA,NA,2149
U2150,fin clip,DS00938,DW34,NA,DW34-NA,NA,results received,Whatman Sheet,N,NA,NA,2150
U2151,fin clip,JS01266,JW39,NA,JW39-NA,NA,results received,Whatman Sheet,N,NA,NA,2151
U2152,fin clip,JS01263,JW39,NA,JW39-NA,NA,collected,Whatman Sheet,N,NA,NA,2152
U2153,fin clip,JS01268,JW39,NA,JW39-NA,NA,collected,Whatman Sheet,N,NA,NA,2153
U2154,fin clip,JS01270,JW39,NA,JW39-NA,NA,collected,Whatman Sheet,N,NA,NA,2154
U2155,fin clip,JS01264,JW39,NA,JW39-NA,NA,collected,Whatman Sheet,N,NA,NA,2155
U2156,fin clip,JS00831,JW24,NA,JW24-NA,NA,results received,Whatman Sheet,N,NA,NA,2156
U2157,fin clip,JS00832,JW24,NA,JW24-NA,NA,results received,Whatman Sheet,N,NA,NA,2157
U2158,fin clip,JS00833,JW24,NA,JW24-NA,NA,results received,Whatman Sheet,N,NA,NA,2158
U2159,fin clip,JS00074,JW3,NA,JW3-NA,NA,collected,Whatman Sheet,N,NA,NA,2159
U2160,fin clip,JS00070,JW3,NA,JW3-NA,NA,results received,Whatman Sheet,N,NA,NA,2160
U2161,fin clip,DS01404,DW47,NA,DW47-NA,NA,results received,Whatman Sheet,N,NA,NA,2161
U2162,fin clip,DS01403,DW47,NA,DW47-NA,NA,results received,Whatman Sheet,N,NA,NA,2162
U2163,fin clip,DS01401,DW47,NA,DW47-NA,NA,results received,Whatman Sheet,N,NA,NA,2163
U2164,fin clip,DS01387,DW47,NA,DW47-NA,NA,results received,Whatman Sheet,N,NA,NA,2164
U2165,fin clip,DS01389,DW47,NA,DW47-NA,NA,results received,Whatman Sheet,N,NA,NA,2165
U2166,fin clip,DS01386,DW47,NA,DW47-NA,NA,results received,Whatman Sheet,N,NA,NA,2166
U2167,fin clip,DS01388,DW47,NA,DW47-NA,NA,results received,Whatman Sheet,N,NA,NA,2167
U2168,fin clip,DS01390,DW47,NA,DW47-NA,NA,results received,Whatman Sheet,N,NA,NA,2168
U2169,fin clip,DS01356,DW46,NA,DW46-NA,NA,results received,Whatman Sheet,N,NA,NA,2169
U2170,fin clip,DS01353,DW46,NA,DW46-NA,NA,results received,Whatman Sheet,N,NA,NA,2170
U2171,fin clip,DS01355,DW46,NA,DW46-NA,NA,results received,Whatman Sheet,N,NA,NA,2171
U2172,fin clip,DS01354,DW46,NA,DW46-NA,NA,results received,Whatman Sheet,N,NA,NA,2172
U2173,fin clip,DS01352,DW46,NA,DW46-NA,NA,results received,Whatman Sheet,N,NA,NA,2173
U2174,fin clip,DS01351,DW46,NA,DW46-NA,NA,results received,Whatman Sheet,N,NA,NA,2174
U2175,fin clip,DS00880,DW30,NA,DW30-NA,NA,results received,Whatman Sheet,N,NA,NA,2175
U2176,fin clip,DS00877,DW30,NA,DW30-NA,NA,results received,Whatman Sheet,N,NA,NA,2176
U2177,fin clip,DS00878,DW30,NA,DW30-NA,NA,results received,Whatman Sheet,N,NA,NA,2177
U2178,fin clip,DS00879,DW30,NA,DW30-NA,NA,results received,Whatman Sheet,N,NA,NA,2178
U2179,fin clip,DS00875,DW30,NA,DW30-NA,NA,results received,Whatman Sheet,N,NA,NA,2179
U2180,fin clip,DS00874,DW30,NA,DW30-NA,NA,results received,Whatman Sheet,N,NA,NA,2180
U2181,fin clip,DS00939,DW34,NA,DW34-NA,NA,results received,Whatman Sheet,N,NA,NA,2181
U2182,fin clip,DS00937,DW34,NA,DW34-NA,NA,results received,Whatman Sheet,N,NA,NA,2182
U2183,fin clip,JS00835,JW24,NA,JW24-NA,NA,results received,Whatman Sheet,N,NA,NA,2183
U2184,fin clip,JS00837,JW24,NA,JW24-NA,NA,results received,Whatman Sheet,N,NA,NA,2184
U2185,fin clip,JS00834,JW24,NA,JW24-NA,NA,results received,Whatman Sheet,N,NA,NA,2185
U2186,fin clip,JS00839,JW24,NA,JW24-NA,NA,results received,Whatman Sheet,N,NA,NA,2186
U2187,fin clip,JS00836,JW24,NA,JW24-NA,NA,results received,Whatman Sheet,N,NA,NA,2187
U2188,fin clip,JS00829,JW24,NA,JW24-NA,NA,results received,Whatman Sheet,N,NA,NA,2188
U2189,fin clip,JS00838,JW24,NA,JW24-NA,NA,results received,Whatman Sheet,N,NA,NA,2189
U2190,fin clip,JS00526,JW18,NA,JW18-NA,NA,collected,Whatman Sheet,N,NA,NA,2190
U2191,fin clip,JS00984,JW29,NA,JW29-NA,NA,results received,Whatman Sheet,N,NA,NA,2191
U2192,fin clip,JS00990,JW29,NA,JW29-NA,NA,results received,Whatman Sheet,N,NA,NA,2192
U2193,fin clip,JS00985,JW29,NA,JW29-NA,NA,results received,Whatman Sheet,N,NA,NA,2193
U2194,fin clip,JS00987,JW29,NA,JW29-NA,NA,results received,Whatman Sheet,N,NA,NA,2194
U2195,fin clip,JS00986,JW29,NA,JW29-NA,NA,results received,Whatman Sheet,N,NA,NA,2195
U2196,fin clip,JS00983,JW29,NA,JW29-NA,NA,results received,Whatman Sheet,N,NA,NA,2196
U2197,fin clip,JS00982,JW29,NA,JW29-NA,NA,results received,Whatman Sheet,N,NA,NA,2197
U2198,fin clip,JS00981,JW29,NA,JW29-NA,NA,results received,Whatman Sheet,N,NA,NA,2198
U2199,fin clip,JS00989,JW29,NA,JW29-NA,NA,results received,Whatman Sheet,N,NA,NA,2199
U2200,fin clip,JS00988,JW29,NA,JW29-NA,NA,results received,Whatman Sheet,N,NA,NA,2200
U2201,fin clip,DS00876,DW30,NA,DW30-NA,NA,results received,Whatman Sheet,N,NA,NA,2201
U2202,fin clip,DS00873,DW30,NA,DW30-NA,NA,results received,Whatman Sheet,N,NA,NA,2202
U2203,fin clip,DS00872,DW30,NA,DW30-NA,NA,results received,Whatman Sheet,N,NA,NA,2203
U2204,fin clip,DS00871,DW30,NA,DW30-NA,NA,results received,Whatman Sheet,N,NA,NA,2204
U2205,fin clip,DS00643,DW22,NA,DW22-NA,NA,results received,Whatman Sheet,N,NA,NA,2205
U2206,fin clip,DS00641,DW22,NA,DW22-NA,NA,results received,Whatman Sheet,N,NA,NA,2206
U2207,fin clip,DS00645,DW22,NA,DW22-NA,NA,results received,Whatman Sheet,N,NA,NA,2207
U2208,fin clip,DS00646,DW22,NA,DW22-NA,NA,results received,Whatman Sheet,N,NA,NA,2208
U2209,fin clip,DS00644,DW22,NA,DW22-NA,NA,results received,Whatman Sheet,N,NA,NA,2209
U2210,fin clip,DS00647,DW22,NA,DW22-NA,NA,results received,Whatman Sheet,N,NA,NA,2210
U2211,fin clip,DS00642,DW22,NA,DW22-NA,NA,results received,Whatman Sheet,N,NA,NA,2211
U2212,fin clip,DS00649,DW22,NA,DW22-NA,NA,results received,Whatman Sheet,N,NA,NA,2212
U2213,fin clip,DS00650,DW22,NA,DW22-NA,NA,results received,Whatman Sheet,N,NA,NA,2213
U2214,fin clip,DS00648,DW22,NA,DW22-NA,NA,results received,Whatman Sheet,N,NA,NA,2214
U2215,fin clip,JS01236,JW38,NA,JW38-NA,NA,results received,Whatman Sheet,N,NA,NA,2215
U2216,fin clip,JS01232,JW38,NA,JW38-NA,NA,results received,Whatman Sheet,N,NA,NA,2216
U2217,fin clip,JS01234,JW38,NA,JW38-NA,NA,results received,Whatman Sheet,N,NA,NA,2217
U2218,fin clip,JS01233,JW38,NA,JW38-NA,NA,results received,Whatman Sheet,N,NA,NA,2218
U2219,fin clip,JS01235,JW38,NA,JW38-NA,NA,results received,Whatman Sheet,N,NA,NA,2219
U2220,fin clip,JS01231,JW38,NA,JW38-NA,NA,results received,Whatman Sheet,N,NA,NA,2220
U2221,fin clip,JS01008,JW30,NA,JW30-NA,NA,collected,Whatman Sheet,N,NA,NA,2221
U2222,fin clip,JS01002,JW30,NA,JW30-NA,NA,collected,Whatman Sheet,N,NA,NA,2222
U2223,fin clip,JS01009,JW30,NA,JW30-NA,NA,collected,Whatman Sheet,N,NA,NA,2223
U2224,fin clip,JS01003,JW30,NA,JW30-NA,NA,collected,Whatman Sheet,N,NA,NA,2224
U2225,fin clip,JS01005,JW30,NA,JW30-NA,NA,collected,Whatman Sheet,N,NA,NA,2225
U2226,fin clip,JS01010,JW30,NA,JW30-NA,NA,collected,Whatman Sheet,N,NA,NA,2226
U2227,fin clip,JS01007,JW30,NA,JW30-NA,NA,collected,Whatman Sheet,N,NA,NA,2227
U2228,fin clip,JS01004,JW30,NA,JW30-NA,NA,collected,Whatman Sheet,N,NA,NA,2228
U2229,fin clip,JS01001,JW30,NA,JW30-NA,NA,collected,Whatman Sheet,N,NA,NA,2229
U2230,fin clip,JS01006,JW30,NA,JW30-NA,NA,collected,Whatman Sheet,N,NA,NA,2230
U2231,fin clip,JS01030,JW31,NA,JW31-NA,NA,collected,Whatman Sheet,N,NA,NA,2231
U2232,fin clip,JS01027,JW31,NA,JW31-NA,NA,collected,Whatman Sheet,N,NA,NA,2232
U2233,fin clip,JS01028,JW31,NA,JW31-NA,NA,collected,Whatman Sheet,N,NA,NA,2233
U2234,fin clip,JS01024,JW31,NA,JW31-NA,NA,collected,Whatman Sheet,N,NA,NA,2234
U2235,fin clip,JS01026,JW31,NA,JW31-NA,NA,collected,Whatman Sheet,N,NA,NA,2235
U2236,fin clip,JS01029,JW31,NA,JW31-NA,NA,collected,Whatman Sheet,N,NA,NA,2236
U2237,fin clip,JS01023,JW31,NA,JW31-NA,NA,collected,Whatman Sheet,N,NA,NA,2237
U2238,fin clip,JS01022,JW31,NA,JW31-NA,NA,collected,Whatman Sheet,N,NA,NA,2238
U2239,fin clip,JS01021,JW31,NA,JW31-NA,NA,collected,Whatman Sheet,N,NA,NA,2239
U2240,fin clip,JS01025,JW31,NA,JW31-NA,NA,collected,Whatman Sheet,N,NA,NA,2240
U2241,fin clip,DS01173,DW43,NA,DW43-NA,NA,results received,Whatman Sheet,N,NA,NA,2241
U2242,fin clip,DS01179,DW43,NA,DW43-NA,NA,results received,Whatman Sheet,N,NA,NA,2242
U2243,fin clip,DS01175,DW43,NA,DW43-NA,NA,results received,Whatman Sheet,N,NA,NA,2243
U2244,fin clip,DS01174,DW43,NA,DW43-NA,NA,results received,Whatman Sheet,N,NA,NA,2244
U2245,fin clip,DS01176,DW43,NA,DW43-NA,NA,results received,Whatman Sheet,N,NA,NA,2245
U2246,fin clip,DS01178,DW43,NA,DW43-NA,NA,results received,Whatman Sheet,N,NA,NA,2246
U2247,fin clip,DS01171,DW43,NA,DW43-NA,NA,results received,Whatman Sheet,N,NA,NA,2247
U2248,fin clip,DS01177,DW43,NA,DW43-NA,NA,results received,Whatman Sheet,N,NA,NA,2248
U2249,fin clip,DS01172,DW43,NA,DW43-NA,NA,results received,Whatman Sheet,N,NA,NA,2249
U2250,fin clip,DS01399,DW47,NA,DW47-NA,NA,results received,Whatman Sheet,N,NA,NA,2250
U2251,fin clip,JS01490,JW46,NA,JW46-NA,NA,results received,Whatman Sheet,N,NA,NA,2251
U2252,fin clip,JS01483,JW46,NA,JW46-NA,NA,results received,Whatman Sheet,N,NA,NA,2252
U2253,fin clip,JS01486,JW46,NA,JW46-NA,NA,results received,Whatman Sheet,N,NA,NA,2253
U2254,fin clip,JS01489,JW46,NA,JW46-NA,NA,results received,Whatman Sheet,N,NA,NA,2254
U2255,fin clip,JS01484,JW46,NA,JW46-NA,NA,results received,Whatman Sheet,N,NA,NA,2255
U2256,fin clip,JS01482,JW46,NA,JW46-NA,NA,results received,Whatman Sheet,N,NA,NA,2256
U2257,fin clip,JS01488,JW46,NA,JW46-NA,NA,results received,Whatman Sheet,N,NA,NA,2257
U2258,fin clip,JS01487,JW46,NA,JW46-NA,NA,results received,Whatman Sheet,N,NA,NA,2258
U2259,fin clip,JS01485,JW46,NA,JW46-NA,NA,results received,Whatman Sheet,N,NA,NA,2259
U2260,fin clip,JS01481,JW46,NA,JW46-NA,NA,results received,Whatman Sheet,N,NA,NA,2260
U2261,fin clip,JS00075,JW3,NA,JW3-NA,NA,collected,Whatman Sheet,N,NA,NA,2261
U2262,fin clip,JS00066,JW3,NA,JW3-NA,NA,collected,Whatman Sheet,N,NA,NA,2262
U2263,fin clip,JS00091,JW4,NA,JW4-NA,NA,collected,Whatman Sheet,N,NA,NA,2263
U2264,fin clip,JS00095,JW4,NA,JW4-NA,NA,results received,Whatman Sheet,N,NA,NA,2264
U2265,fin clip,DS00434,DW15,NA,DW15-NA,NA,results received,Whatman Sheet,N,NA,NA,2265
